start_lat,start_lng
39.74003,-104.9988
40.70386,-112.00575
39.74003,-104.9988
39.74003,-104.9988
33.45111,-111.9784
33.45882,-112.18647
33.46574,-112.05638
33.45882,-112.18647
32.23541,-110.80686
32.23541,-110.80686
32.23541,-110.80686
32.23541,-110.80686
32.51134,-110.92572
33.49483,-112.03021
33.65428,-112.18626
32.24933,-110.96088
32.14839,-111.01309
32.23541,-110.80686
32.14839,-111.01309
33.6382,-112.2029
33.47318,-112.15171
32.22088,-110.8124
32.35183,-110.97498
32.22088,-110.8124
32.22087,-110.80675
32.35179,-110.97478
32.19216,-110.8752
33.50947,-112.11699
33.45159,-112.2035
32.35179,-110.97478
32.19216,-110.8752
32.19216,-110.8752
32.35179,-110.97478
33.55313,-112.1342
32.16326,-110.96817
32.27407,-110.87591
32.27407,-110.87591
32.16326,-110.96817
33.48029,-111.93478
33.43715,-112.221
33.58188,-112.1342
33.6197,-112.11626
32.17787,-110.95631
32.17787,-110.95634
32.25802,-110.80221
33.43561,-112.71211
33.52397,-112.1343
33.45854,-112.0129
47.61852,-122.3267
45.50445,-122.45503
45.49786,-122.41391
45.49315,-122.86047
45.49004,-122.56857
48.80328,-122.39881
45.52442,-122.6496
48.22461,-122.14338
45.51579,-122.69681
48.23895,-122.15879
45.45449,-122.71879
45.52107,-122.6954
45.56281,-122.62037
45.40034,-122.6057
47.57834,-122.2962
45.51912,-122.51849
37.4506,-121.92175
37.4506,-121.92175
37.74109,-122.19504
38.23606,-121.05109
38.23606,-121.05109
38.23606,-121.05109
36.73466,-120.16852
36.73466,-120.16852
32.71516,-117.12687
36.75349,-119.77979
36.75349,-119.77979
36.92384,-120.0561
36.92384,-120.0561
36.92384,-120.0561
36.63443,-119.73682
42.51649,-84.66279
42.52005,-84.67993
38.97154,-77.24197
38.97609,-77.2461
38.97154,-77.24197
38.97609,-77.2461
40.98273,-73.74414
40.68701,-73.72638
40.68701,-73.72638
40.70937,-73.84206
40.70937,-73.84206
40.72146,-74.2002
38.65536,-77.28581
38.65536,-77.28581
40.72146,-74.2002
40.52267,-74.29006
40.52267,-74.29006
40.72146,-74.2002
40.52267,-74.29006
40.88796,-73.17441
40.88796,-73.17441
39.32855,-76.48415
39.35844,-76.96883
39.35844,-76.96883
39.35844,-76.96883
39.35844,-76.96883
39.32855,-76.48415
39.80093,-75.4599
41.45501,-71.83588
38.99853,-76.93149
41.44121,-71.80056
41.44011,-71.79951
41.44011,-71.79951
41.44121,-71.80056
40.7489,-73.9374
40.74884,-73.93758
39.95198,-74.15214
40.74884,-73.93758
39.95198,-74.15214
35.29078,-80.89138
35.91447,-78.47237
35.79726,-78.57777
35.1839,-80.76092
35.29078,-80.89138
35.81549,-78.70524
35.78052,-78.62224
35.29078,-80.89138
35.2368,-80.73594
35.47495,-82.56809
35.23804,-80.79962
35.33514,-80.71599
35.33514,-80.71599
35.08932,-80.87065
35.28106,-80.69948
35.33276,-81.08989
35.33286,-81.08996
35.51597,-77.11789
35.21773,-80.81459
36.80701,-80.30736
36.81074,-80.31912
36.17933,-80.19662
36.17933,-80.19662
36.17911,-80.19537
36.17933,-80.19662
36.17911,-80.19537
26.00856,-80.21258
34.0212,-84.32229
28.58881,-81.46784
28.61095,-81.46782
41.7924,-87.87021
38.59607,-90.47951
41.94662,-87.70881
41.52344,-87.84993
41.62325,-87.85382
41.86027,-87.61759
41.98493,-88.08027
45.02844,-92.96803
29.35316,-98.5039
32.81461,-96.80236
39.27898,-104.95601
35.39818,-114.26052
33.52397,-112.1343
33.46597,-112.15181
33.71246,-112.16969
33.63874,-112.3238
33.49495,-112.11706
33.48029,-111.93478
32.13385,-110.98199
32.20641,-110.8411
32.14872,-110.97757
33.50916,-112.0825
32.24811,-110.85008
32.42681,-110.9349
33.60759,-112.08538
33.49486,-111.9869
34.40821,-111.49318
33.45868,-112.13448
34.40821,-111.49318
33.53151,-112.20311
33.45125,-112.1691
33.39276,-112.0474
32.17783,-110.9818
33.50562,-112.04754
33.51658,-112.08246
33.50951,-112.1688
33.37815,-111.96859
33.50922,-112.0432
33.59692,-112.01315
33.53854,-112.13434
33.53122,-112.1343
33.6256,-112.1
33.60977,-112.42671
33.56764,-112.09961
33.65504,-112.03087
45.11008,-122.6379
45.53767,-122.37873
47.73407,-122.32601
45.57722,-122.67478
47.23425,-122.22454
45.57712,-122.69552
45.58401,-122.70793
45.58401,-122.70793
37.60729,-122.06507
37.60729,-122.06507
37.60729,-122.06507
37.60729,-122.06507
37.60729,-122.06507
37.60729,-122.06507
37.60729,-122.06507
37.60729,-122.06507
39.0399,-121.63474
38.5118,-122.45581
38.5118,-122.45581
38.5118,-122.45581
34.05938,-117.29819
42.386,-83.14666
42.5682,-84.91497
42.56809,-84.87538
41.27474,-73.57518
38.79183,-76.66759
40.51285,-74.38048
40.51285,-74.38048
40.51285,-74.38048
40.76008,-73.9631
40.76008,-73.9631
40.69692,-74.21943
35.82041,-78.59291
35.26554,-80.88407
35.77105,-78.58325
35.77969,-78.6418
35.21424,-80.87888
35.85669,-78.71235
35.74692,-78.44703
35.86957,-78.65413
28.55297,-81.3956
28.14495,-81.07607
28.14495,-81.07607
26.05963,-80.43362
26.13718,-80.44038
26.13718,-80.44038
41.84553,-87.63188
41.72248,-87.57534
41.72248,-87.57534
41.72795,-87.57551
42.23727,-88.11249
44.78933,-93.60184
41.88507,-87.67429
44.86903,-93.08051
32.69174,-87.29124
36.11893,-95.83327
29.94382,-95.4155
35.1895,-97.36726
35.18951,-97.3882
33.50951,-112.16879
33.50833,-112.27249
33.49493,-112.19508
33.4659,-112.11043
33.50902,-112.2205
32.2962,-110.97112
32.2962,-110.97112
33.63993,-112.10839
33.34911,-111.9285
32.32324,-111.03742
32.33712,-110.99526
33.46548,-111.96974
33.5663,-112.2551
33.48745,-112.16893
33.56719,-112.2029
33.03992,-112.04795
33.48047,-112.00421
33.53334,-111.92579
33.50938,-112.08249
33.49497,-112.08911
33.49424,-112.2551
47.83422,-121.64134
47.62532,-122.33163
47.48347,-122.19562
47.38902,-122.61618
45.53161,-122.25304
45.53161,-122.25304
45.53135,-122.25486
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
37.75041,-121.57626
38.41171,-122.79491
38.41171,-122.79491
38.15072,-122.44959
38.33457,-122.73834
38.33457,-122.73834
38.33457,-122.73834
38.33457,-122.73834
38.01936,-121.93743
38.01936,-121.93743
37.77286,-122.40655
38.01936,-121.93743
37.77286,-122.40655
38.01936,-121.93743
37.17026,-121.9898
38.01936,-121.93743
37.77286,-122.40655
38.01936,-121.93743
37.77286,-122.40655
42.73823,-76.55591
43.05333,-78.82719
43.05333,-78.82719
42.56708,-70.87901
43.19596,-77.57675
43.19888,-77.57699
43.11173,-77.62394
43.18114,-77.62517
43.18114,-77.62517
41.9569,-73.89419
42.80695,-71.10165
42.80695,-71.10165
43.13636,-76.12929
43.14498,-76.12685
43.14498,-76.12685
43.13636,-76.12929
43.07917,-77.42128
43.07912,-77.43214
43.05772,-76.15206
43.05772,-76.15206
38.8938,-76.91094
38.8938,-76.91094
39.15911,-76.61164
39.15911,-76.61164
41.58098,-73.77748
39.15911,-76.61164
40.44049,-79.99152
39.61116,-74.90554
40.45567,-79.96602
40.07119,-74.86146
39.75421,-84.22416
40.86879,-73.00114
41.09932,-82.0243
41.13605,-82.02372
40.94725,-72.90838
40.86879,-73.00114
38.90483,-77.01593
41.2896,-73.92963
39.7876,-86.22697
41.2896,-73.92963
39.7379,-86.10178
38.9335,-77.08584
38.93243,-77.08524
38.9335,-77.08584
38.93243,-77.08524
38.93243,-77.08524
38.9335,-77.08584
38.93243,-77.08524
38.9335,-77.08584
38.93243,-77.08524
38.9335,-77.08584
41.5654,-87.35605
39.81053,-86.30777
37.60638,-77.36546
37.60638,-77.36546
37.60638,-77.36546
37.63535,-77.49998
36.05909,-78.90318
37.63535,-77.49997
36.13979,-81.1035
36.06034,-79.66313
35.87384,-78.57814
35.08139,-85.18611
36.07962,-80.33515
37.54882,-77.44726
37.58461,-77.44722
36.20245,-80.13826
37.58461,-77.44722
37.54882,-77.44726
37.54882,-77.44726
26.6736,-80.24778
33.51187,-82.04153
28.34694,-80.69896
28.12902,-80.63026
28.553,-81.39332
28.553,-81.39332
25.73334,-80.30287
26.0325,-80.19619
27.75209,-82.65475
25.629,-80.34112
33.91905,-84.50231
33.7131,-84.27198
26.43936,-80.09232
26.72575,-80.68404
26.43936,-80.09232
26.528198,-80.14736
28.55731,-81.31089
26.16671,-80.13839
27.71232,-82.3784
28.25989,-81.59063
28.53824,-81.39722
26.72575,-80.68404
42.40779,-88.02979
42.25966,-88.15946
41.78216,-88.09259
42.21802,-87.8395
41.90358,-88.06178
42.19677,-87.83075
42.46455,-87.86639
42.2414,-88.28667
41.99491,-88.18556
41.7969,-87.99475
41.91816,-88.06172
42.21949,-87.99408
41.82063,-87.89909
41.8857,-87.63541
41.68507,-87.64222
41.96883,-88.0107
42.34628,-87.91285
42.34628,-87.91285
42.34628,-87.91285
41.90223,-88.08216
41.81277,-87.63072
41.58235,-87.6364
41.81277,-87.63072
41.81277,-87.63072
30.59921,-87.16141
30.59931,-87.16147
36.17363,-86.60215
35.0064,-90.05569
34.77371,-86.53872
35.20443,-89.7777
30.39421,-91.08671
35.21736,-89.92711
35.02099,-89.98188
29.92361,-90.01922
30.47159,-91.12303
30.47159,-91.12303
35.51123,-97.5923
30.47159,-91.12303
35.51122,-97.60115
36.11235,-86.76704
36.18439,-86.77371
30.45863,-91.05814
36.19083,-86.74531
36.1633,-86.61313
35.00562,-89.88679
35.08946,-91.88174
30.42536,-87.18358
30.44595,-97.64825
36.11881,-95.94027
36.09089,-86.82889
36.14445,-86.87272
32.42979,-86.22143
32.42979,-86.22143
30.48136,-87.22327
30.42854,-91.05619
35.51122,-97.60115
35.38338,-97.54786
35.40621,-97.5551
33.23406,-97.01282
30.33283,-97.70427
30.33272,-97.70402
39.75562,-104.7911
39.75562,-104.7911
32.16326,-110.96817
32.16336,-110.96044
33.40692,-112.02982
33.58215,-111.9435
32.20667,-110.8581
32.20667,-110.8581
33.48049,-112.09138
33.53639,-112.29495
32.17787,-110.95631
32.17787,-110.95634
32.16307,-110.96816
33.49364,-112.29025
32.14132,-110.93469
32.14132,-110.93469
33.52395,-112.11691
33.52403,-112.11692
32.16307,-110.96816
32.14132,-110.93469
32.16307,-110.96816
33.55316,-112.1516
33.45022,-112.47882
33.39223,-112.07324
32.33724,-111.0207
32.33724,-111.0207
32.33724,-111.0207
33.45866,-112.15184
32.15739,-110.92629
32.19216,-110.8752
32.15739,-110.92629
32.1603,-111.00129
33.58183,-112.12522
32.16031,-111.00128
32.19216,-110.8752
32.16031,-111.00128
32.15739,-110.92629
33.49495,-112.11706
33.45125,-112.1001
33.37776,-112.09914
45.53767,-122.37873
45.27292,-123.17364
45.25134,-123.1632
45.2733,-123.17382
45.53161,-122.25304
45.39748,-122.27043
45.39748,-122.2704
45.51903,-122.53778
45.2733,-123.17382
47.51735,-122.34019
45.59454,-122.7262
45.57713,-122.68688
47.55341,-122.3295
47.55341,-122.3295
45.53803,-122.66162
45.37791,-122.78206
45.34033,-122.77358
45.37791,-122.78206
47.2231,-122.43404
45.53149,-122.25356
47.33221,-122.87871
47.98741,-122.13266
47.66067,-122.36641
47.33221,-122.87871
45.35023,-123.17506
45.52239,-122.5107
45.48391,-122.84194
45.52239,-122.5107
45.35023,-123.17506
45.35021,-123.17507
45.5336,-122.58869
45.47719,-122.49146
45.52772,-122.41315
45.47911,-122.5686
44.95491,-122.9589
47.52107,-122.37675
47.60934,-122.3251
47.57742,-122.57427
47.57742,-122.57427
37.32447,-122.39992
37.79552,-122.26632
37.17349,-121.01325
37.53673,-120.848
37.53673,-120.848
38.15072,-122.44959
37.74695,-121.72601
37.74692,-121.72599
37.74695,-121.72601
38.15516,-121.67645
36.77262,-121.66911
36.77262,-121.66911
36.77283,-121.66912
36.32586,-119.11695
35.4255,-118.81922
35.60854,-118.493
35.59083,-118.5227
36.61282,-121.56694
36.62353,-121.58161
36.62353,-121.58161
36.62353,-121.58161
33.93201,-118.10155
35.39831,-118.88033
35.39831,-118.88033
35.39831,-118.88033
42.95492,-76.1367
43.25295,-77.68193
43.25295,-77.68193
43.21219,-77.71822
43.21219,-77.71822
42.33633,-71.11003
42.33633,-71.11003
43.12725,-77.61617
43.12725,-77.61617
42.33633,-71.11003
42.33633,-71.11003
43.1792,-77.65962
42.33633,-71.11003
42.33633,-71.11003
42.08034,-71.28126
42.08034,-71.28126
42.33633,-71.11003
42.08034,-71.28126
42.08034,-71.28126
42.33633,-71.11003
42.33633,-71.11003
42.08034,-71.28126
42.33633,-71.11003
42.08034,-71.28126
42.42537,-70.98602
42.42537,-70.98602
42.42537,-70.98602
42.42537,-70.98602
40.57826,-82.73129
38.9274,-76.58288
38.92407,-76.55906
38.92401,-76.55899
38.915,-76.54974
38.92401,-76.55899
38.915,-76.54974
38.92401,-76.55899
38.915,-76.54974
38.915,-76.54974
38.92401,-76.55899
39.45032,-74.64334
39.4504,-74.71994
38.915,-76.54974
38.92401,-76.55899
38.92401,-76.55899
38.915,-76.54974
38.92401,-76.55899
38.915,-76.54974
40.42485,-79.9799
38.915,-76.54974
38.92401,-76.55899
40.37498,-80.07168
40.39272,-79.84092
40.39272,-79.84092
41.40118,-83.78648
41.40246,-83.78648
41.40118,-83.78648
41.40124,-83.78648
38.91406,-76.97514
38.91705,-76.97842
40.44049,-79.99152
38.91705,-76.97842
38.91406,-76.97514
38.91705,-76.97842
38.91946,-76.97861
38.9201,-76.97929
40.48213,-79.95247
40.0377,-76.27175
41.29123,-73.8502
41.29122,-73.85017
41.29122,-73.85017
41.29122,-73.85017
40.98273,-73.74414
39.053,-77.05096
38.74248,-77.28747
40.70148,-73.98969
39.053,-77.05096
41.29122,-73.85017
41.29122,-73.85017
40.52184,-80.0053
40.52184,-80.0053
38.74248,-77.28747
41.29123,-73.8502
40.05106,-76.35354
40.05106,-76.35354
40.69154,-73.478
40.69154,-73.478
39.811,-86.08324
39.88651,-75.06057
39.87339,-75.04638
38.16112,-85.64068
39.87339,-75.04638
39.87339,-75.04638
39.77122,-86.15428
41.4704,-81.75552
39.87339,-75.04638
39.27553,-84.71276
39.27541,-84.73829
39.73763,-86.12098
39.87339,-75.04638
39.87339,-75.04638
39.83949,-86.15462
39.87339,-75.04638
41.46958,-81.7344
38.86501,-76.94991
38.86501,-76.94991
41.37045,-81.5144
39.73495,-83.80084
41.37045,-81.5144
40.2079,-75.27062
41.17902,-73.18119
38.793,-77.82
38.793,-77.82
38.793,-77.82
39.87339,-75.04638
39.87339,-75.04638
37.56977,-77.40092
37.56977,-77.40091
37.56977,-77.40091
37.60358,-77.47158
37.56977,-77.40091
37.56977,-77.40091
37.56977,-77.40091
37.56977,-77.40091
37.56977,-77.40091
37.36338,-77.07472
37.36338,-77.07472
37.56977,-77.40092
37.53784,-77.44239
35.77962,-78.64011
37.50691,-77.58652
37.54805,-77.35896
37.50691,-77.58652
36.07364,-79.79389
37.54805,-77.35896
35.87092,-78.58059
36.10465,-80.24119
36.07336,-80.39003
35.77178,-78.29402
36.01523,-79.80438
35.22421,-80.89108
35.17625,-80.87527
35.64312,-79.82556
33.82873,-84.49209
33.82694,-84.49118
30.46535,-84.34414
28.19383,-82.59231
26.65114,-80.09814
33.00062,-80.09162
30.41262,-84.31407
30.47568,-84.26287
28.41214,-81.34325
33.7131,-84.27198
30.43819,-84.27957
28.43603,-81.39237
28.56284,-81.50494
33.4224,-82.06142
34.27422,-83.86331
34.27568,-83.86705
32.216,-81.48415
34.27848,-85.226
28.55933,-81.4759
34.27568,-83.86705
34.27422,-83.86331
42.1998,-87.83351
42.27804,-87.95235
41.93896,-88.10102
41.88811,-88.10677
43.08953,-87.92164
41.76837,-87.92588
41.76477,-87.67597
41.81021,-87.96862
42.39289,-87.92666
42.24015,-87.90572
41.81674,-87.74343
41.81069,-87.94907
41.91092,-87.64826
42.15303,-87.8972
41.80763,-87.74325
41.60976,-88.12323
42.95897,-87.8823
41.81215,-88.15096
41.62267,-87.67348
41.4828,-87.98396
41.80763,-87.74325
41.85103,-87.76636
41.88974,-87.97914
42.15303,-87.8972
42.26954,-87.9505
42.26953,-87.9505
41.92366,-87.96337
41.65911,-87.61321
41.63712,-87.60755
42.02545,-87.84068
38.99122,-90.73884
41.97369,-88.15289
41.98887,-88.14973
41.72069,-87.70669
41.98887,-88.14973
43.20707,-87.97291
43.20707,-87.97291
41.68481,-87.6627
41.94063,-88.15043
41.74615,-87.57587
41.79094,-87.62922
41.87324,-88.11498
36.1522,-86.84219
35.14623,-90.04427
32.86663,-97.10212
29.68029,-98.45352
35.60914,-97.51378
36.24942,-86.71944
33.51132,-86.79988
35.18079,-89.85949
29.96394,-90.13076
29.96394,-90.13076
29.79164,-95.26831
30.42168,-91.10109
30.42168,-91.10109
30.42168,-91.10109
35.36331,-97.54085
33.50827,-86.81875
36.18337,-86.74857
36.077,-95.97578
35.42077,-97.44128
35.47156,-97.6189
35.09501,-89.97013
30.4605,-91.13946
36.06076,-95.922
36.16855,-86.78832
30.27588,-97.73609
30.4098,-91.162
30.45258,-91.0582
30.40981,-91.16199
36.21537,-86.58857
36.13341,-95.86902
30.47027,-91.15253
36.04545,-86.70359
30.3893,-91.06178
30.2565,-97.6122
40.62465,-111.86009
38.8877,-104.95587
38.91992,-104.98708
38.5421,-104.96127
38.5421,-104.96127
39.58056,-104.94161
39.58056,-104.94161
39.65106,-105.05294
40.78475,-111.95291
40.67427,-111.84159
41.24431,-111.96993
33.52406,-112.17748
33.43688,-112.13464
32.23611,-110.95674
33.55316,-112.1516
32.42435,-110.9613
32.42435,-110.9613
33.40705,-112.0126
32.42435,-110.9613
33.24899,-111.34134
33.52394,-112.15154
33.57402,-111.8647
33.65474,-112.07418
32.2962,-110.97112
33.37774,-112.07326
33.54568,-112.15144
33.51289,-112.04521
33.41493,-111.9399
33.37774,-112.07326
33.69929,-112.02571
33.74064,-112.48069
33.49484,-111.89171
33.56607,-112.26362
33.50954,-112.10849
32.40002,-110.95523
32.40002,-110.95523
33.58192,-112.16885
33.44837,-112.04768
32.17786,-110.94707
33.50926,-112.065
32.17786,-110.94707
33.57122,-112.08254
33.64057,-112.0309
33.61757,-112.13377
32.17786,-110.94707
32.13405,-110.92613
32.13405,-110.92618
33.5082,-112.4613
33.75585,-111.99041
45.51735,-122.49652
45.53161,-122.25304
47.25082,-122.463
47.25082,-122.463
47.71927,-122.29533
47.72314,-122.32574
47.94768,-122.19579
45.42255,-122.63021
46.93684,-122.40161
46.93684,-122.40161
45.57713,-122.6822
45.57713,-122.6822
45.5627,-122.66876
45.57713,-122.68198
45.53078,-122.623
45.51898,-122.54518
45.49483,-122.79137
45.57713,-122.68198
45.48275,-122.39339
45.4986,-122.51927
45.49858,-122.51936
45.49858,-122.51936
45.51653,-122.62299
42.36296,-123.52551
38.38714,-122.74158
37.6856,-122.13007
37.68561,-122.13007
37.6856,-122.13007
38.01635,-121.20729
38.01635,-121.20729
37.85822,-121.21875
37.85822,-121.21875
38.02128,-121.25978
36.73474,-120.07827
36.73474,-120.07827
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.2087,-118.9145
35.20869,-118.92341
35.20864,-118.96764
35.20867,-118.9322
35.22321,-118.93229
34.15676,-118.25497
34.05938,-118.24545
33.87279,-118.27549
33.8592,-117.95962
36.66213,-120.06109
36.73547,-119.88076
36.73547,-119.88074
36.73547,-119.88076
36.73547,-119.88076
36.73547,-119.88076
36.8929,-119.52972
36.89281,-119.52984
43.06935,-76.23554
42.05057,-73.95724
42.05661,-73.95516
43.177,-77.53874
43.18125,-77.5085
42.33361,-71.07335
42.335,-71.07506
42.33618,-71.07743
42.33361,-71.07335
43.06169,-76.14491
43.06169,-76.14491
43.23038,-77.59935
43.23038,-77.59935
42.99548,-85.66461
43.14587,-77.59252
43.14587,-77.59252
43.1647,-77.68128
43.17547,-76.11928
43.17547,-76.11928
42.83909,-85.93996
42.83909,-85.93996
39.87339,-75.04638
38.55766,-77.36939
38.55264,-77.35742
38.99465,-77.33623
38.99465,-77.33623
38.99465,-77.33623
40.02793,-76.22355
39.79813,-84.2448
40.73404,-73.11582
40.20827,-79.84039
40.24672,-77.00547
40.24672,-77.00547
40.20827,-79.8404
40.24672,-77.00547
39.82862,-75.08949
40.24672,-77.00547
40.20827,-79.8404
40.47126,-80.03991
38.33947,-75.12644
39.82862,-75.08949
38.33947,-75.12644
39.82862,-75.08949
39.82862,-75.08949
40.19679,-76.16918
40.19679,-76.16918
40.40914,-79.94384
39.82862,-75.08949
39.82389,-86.24017
41.47009,-87.07235
39.8481,-86.10387
39.84593,-86.2417
39.85335,-86.23369
39.15878,-77.16003
39.15878,-77.16003
39.77178,-86.18361
39.82484,-86.15685
41.4711,-87.33593
39.15878,-77.16003
38.37968,-76.95707
40.9362,-73.05644
40.9362,-73.05644
38.94618,-76.97805
38.92478,-77.12234
38.92478,-77.12234
38.92478,-77.12234
38.92478,-77.12234
38.92478,-77.12234
38.92478,-77.12234
38.92478,-77.12234
35.94223,-78.68631
35.91362,-78.68177
35.78302,-78.59248
36.13138,-79.79782
37.60358,-77.59112
36.01629,-80.17029
37.51743,-77.46569
37.51743,-77.46569
35.08799,-85.18239
37.51743,-77.46569
37.51743,-77.46569
35.08628,-85.19178
37.43079,-77.58325
37.43075,-77.58325
35.33263,-80.79908
35.33263,-80.79908
35.16555,-80.96683
35.33263,-80.79908
35.33263,-80.79908
35.2368,-80.73594
35.86102,-78.60074
35.84836,-78.56301
35.79845,-78.5628
28.03463,-82.05588
33.47856,-81.97556
33.47856,-81.97556
34.02815,-84.33532
33.4349,-82.17759
27.74842,-82.6547
28.49359,-81.50861
30.43557,-84.26178
26.76177,-81.43841
26.76177,-81.43841
26.78269,-80.05481
32.00624,-81.11631
32.00624,-81.11631
27.95965,-82.2859
28.17206,-80.64734
28.50026,-81.58702
33.8436,-84.50116
28.82805,-81.33994
27.97737,-82.82734
41.61545,-87.57881
42.03357,-88.32031
41.9313,-88.03209
42.38267,-88.11194
39.04328,-94.85719
41.6234,-88.42076
41.62264,-87.58807
41.8821,-88.19456
41.42035,-87.67055
42.33215,-88.12384
41.42035,-87.67055
41.74484,-87.83849
41.91083,-87.79485
41.7584,-87.61512
41.90902,-87.79504
41.62268,-87.58323
41.7569,-87.59307
41.77302,-88.00856
41.52061,-87.99444
41.5205,-87.99447
44.76653,-92.85922
41.51989,-87.99004
41.58233,-93.61932
41.51989,-87.99004
41.75062,-87.64404
42.16746,-87.86949
41.51989,-87.99004
41.69287,-88.35452
41.2171,-88.03141
41.77302,-87.61183
42.36001,-88.03327
41.87112,-88.1948
42.36001,-88.03327
41.84636,-87.63839
41.75115,-87.61128
42.17908,-88.07792
41.64444,-88.08047
41.76572,-87.61526
41.68884,-88.16625
42.203312,-88.11168
44.71749,-93.41994
41.8305,-87.66557
41.70191,-87.74012
42.03161,-88.27274
41.97547,-87.69232
41.85432,-87.63182
42.08103,-87.98048
41.94842,-87.72163
41.61252,-88.20233
41.93505,-87.75658
41.88981,-88.00858
41.66324,-87.64137
45.1087,-93.30116
41.87946,-87.62934
34.8586,-86.57122
36.1836,-86.61071
32.91661,-96.74319
29.97293,-90.04893
36.26416,-86.72716
36.02833,-86.59041
36.26923,-86.75572
36.15801,-86.80011
36.25617,-86.71439
36.24803,-86.72035
36.16076,-86.79363
30.00037,-90.12574
30.00037,-90.12574
35.05154,-89.92716
36.19286,-86.62383
30.00037,-90.12574
29.97785,-90.21313
29.97785,-90.21313
30.50234,-91.13115
29.97785,-90.21313
30.50234,-91.13115
36.11235,-86.76704
39.63528,-105.08233
39.63527,-105.08234
40.66759,-111.96748
39.65309,-104.88478
39.65309,-104.88478
38.82816,-104.77604
40.00429,-105.35346
40.0042,-105.35383
40.0042,-105.35383
40.00429,-105.35346
33.49465,-112.2206
33.46133,-112.15179
33.43715,-112.221
33.45159,-112.2035
33.48004,-111.96091
32.28299,-110.96109
33.52397,-112.1343
33.52407,-112.1863
32.25048,-110.99541
35.06813,-106.4982
33.46573,-111.9088
32.25048,-110.99541
33.46573,-111.909
33.40648,-112.59091
32.27196,-110.97822
32.27196,-110.97822
32.27196,-110.97822
33.26316,-111.75551
33.61188,-111.99594
33.53151,-112.20311
32.27196,-110.97822
32.25789,-110.9098
32.42377,-110.9959
32.42377,-110.9959
32.25789,-110.9098
33.67877,-112.40149
32.42377,-110.9959
32.2871,-110.9439
32.25105,-110.7395
33.68196,-112.203
32.32256,-110.9291
32.19189,-110.8411
33.55094,-112.30037
32.19189,-110.8411
32.32256,-110.9291
32.32256,-110.9291
32.19189,-110.8411
32.35441,-111.03271
32.35441,-111.03271
32.19189,-110.8411
33.66741,-112.2029
33.4804,-112.02158
33.56756,-112.1343
33.50565,-112.0389
31.87827,-106.4225
31.87827,-106.4225
47.41205,-122.22791
47.41199,-122.23699
45.53161,-122.25304
45.51202,-122.62285
47.39698,-122.32395
47.39323,-122.32382
45.53651,-122.66168
45.53598,-122.66773
45.53598,-122.66773
47.97139,-122.20125
45.48282,-122.57899
45.48281,-122.56859
45.51908,-122.4338
47.57598,-122.40811
45.55242,-122.5103
45.49698,-122.54091
47.52286,-122.36052
45.59601,-122.73472
47.5975,-122.31723
37.4506,-121.92175
37.4506,-121.92175
37.4506,-121.92175
37.4506,-121.92175
37.4506,-121.92175
37.32446,-122.3999
41.77592,-73.70185
41.77592,-73.70185
42.45378,-71.37616
42.31534,-71.24986
42.31534,-71.24986
43.07238,-76.08929
43.07238,-76.08929
42.979,-74.28102
42.979,-74.28102
42.979,-74.28102
42.979,-74.28102
43.19703,-77.59244
43.02305,-77.58424
43.02305,-77.58424
43.19703,-77.59244
42.3205,-71.17514
42.3205,-71.17514
42.3205,-71.17514
43.15809,-77.62523
43.15815,-77.62515
42.3205,-71.17514
42.3205,-71.17514
42.51215,-71.00722
42.51215,-71.00722
42.51215,-71.00722
41.83019,-74.17258
42.51215,-71.00722
39.93577,-83.04363
39.93474,-83.04494
40.74318,-74.15639
40.74318,-74.15639
40.74318,-74.15639
39.19118,-84.57049
40.38761,-80.09098
39.82488,-84.19835
40.01671,-76.81422
40.01671,-76.81422
40.01671,-76.81421
40.01671,-76.81421
39.11287,-84.51594
38.13743,-85.62127
40.01671,-76.81421
40.01671,-76.81421
38.6479,-78.67171
39.97559,-82.91326
40.03835,-76.10773
39.12799,-84.51114
40.03835,-76.10773
38.6479,-78.67171
40.78164,-72.8475
41.40613,-81.90304
39.16237,-84.54827
38.16529,-85.87849
39.13768,-84.54838
39.78052,-86.21602
40.97682,-81.52282
39.88528,-86.18866
39.74094,-86.28891
38.10265,-85.69364
41.48581,-86.98835
41.59182,-87.33701
39.01974,-77.01318
39.8053,-86.17153
39.01974,-77.01318
39.85298,-86.26332
39.01974,-77.01318
38.77895,-76.9237
37.5318,-77.42581
37.51942,-77.51603
37.5318,-77.42581
37.63208,-77.50802
36.07134,-80.33928
36.21139,-79.68951
36.04457,-80.19232
37.54621,-77.44289
37.6279,-77.57431
36.14546,-80.25556
35.74881,-78.64886
37.54621,-77.44289
37.52396,-77.60707
37.6279,-77.57431
37.54621,-77.44289
37.6279,-77.57431
37.6279,-77.57431
37.40423,-77.6643
37.52396,-77.60707
37.51732,-77.35012
37.52396,-77.60707
35.0481,-85.24041
34.75969,-84.40395
28.57807,-81.4308
28.27332,-82.62511
27.98752,-80.67213
27.77086,-82.73183
